# Residuals         
# Time              	p_rgh               	k                   	omega               
34.2855             	8.229283963561e-04	2.641317379970e-06	5.859454911768e-07
34.29               	8.291926469600e-04	2.663834300009e-06	5.940018062476e-07
34.2945             	8.283343314645e-04	2.653483111511e-06	5.988239112371e-07
34.299              	8.233330917947e-04	2.649415509416e-06	5.790274085480e-07
34.3035             	8.213823162465e-04	2.661787747334e-06	5.720210728878e-07
34.308              	8.233782987620e-04	2.656440190348e-06	5.900044485008e-07
34.3125             	8.277475789307e-04	2.661082647867e-06	5.976642646443e-07
34.317              	8.311655387005e-04	2.667215414264e-06	6.177409844539e-07
34.3215             	8.290950797347e-04	2.649563649077e-06	5.808737809187e-07
34.326              	8.278650706399e-04	2.660285278450e-06	5.747555322192e-07
34.3305             	8.281413057385e-04	2.667921933351e-06	5.756527352367e-07
34.335              	8.323042796089e-04	2.669477289456e-06	5.977282105578e-07
34.3395             	8.362602556183e-04	2.661995648567e-06	6.205289568668e-07
34.344              	8.308860695977e-04	2.639126605154e-06	6.004905491584e-07
34.3485             	8.364350737140e-04	2.647328164289e-06	6.146052880228e-07
34.353              	8.330400270455e-04	2.637193613377e-06	5.962267274405e-07
34.3575             	8.464145891834e-04	2.631828098922e-06	6.151140142511e-07
34.362              	8.364066268378e-04	2.626819600697e-06	6.007484069949e-07
34.3665             	8.297308726023e-04	2.623032362950e-06	6.187190746886e-07
34.371              	8.393865606874e-04	2.622921896090e-06	5.984757465619e-07
34.3755             	8.394003281542e-04	2.621426455066e-06	6.044675282690e-07
34.38               	8.450106723513e-04	2.616065443799e-06	5.755447034705e-07
34.3845             	8.363012994407e-04	2.615193123261e-06	5.950074483616e-07
34.389              	8.394859515074e-04	2.622062766698e-06	6.022287570910e-07
34.3935             	8.353851726769e-04	2.641442935728e-06	5.848761003474e-07
34.398              	8.304514324032e-04	2.628818288754e-06	6.005754704438e-07
34.4025             	8.332878942235e-04	2.625624294255e-06	5.913635799531e-07
34.407              	8.350600271749e-04	2.643442676600e-06	5.887392323408e-07
34.4115             	8.408914593891e-04	2.652634914279e-06	5.865129260285e-07
34.416              	8.375636048157e-04	2.666071874883e-06	5.833058941421e-07
34.4205             	8.362666436943e-04	2.676602119069e-06	5.892881447424e-07
34.425              	8.467795199258e-04	2.693123466321e-06	5.930092330718e-07
34.4295             	8.454740859227e-04	2.703867197697e-06	6.123413147686e-07
34.434              	8.367821476514e-04	2.740635117538e-06	6.009190275306e-07
34.4385             	8.494213523102e-04	2.737896643296e-06	6.295268682151e-07
34.443              	8.403580877071e-04	2.746236084924e-06	6.145328961999e-07
34.4475             	8.346529544496e-04	2.770964806856e-06	6.048941066373e-07
34.452              	8.268970226642e-04	2.787838149907e-06	5.892979035898e-07
34.4565             	8.331779204860e-04	2.803599166057e-06	6.007328172982e-07
34.461              	8.283185114766e-04	2.794690852778e-06	6.092406098594e-07
34.4655             	8.341989842629e-04	2.778297277208e-06	5.993982087313e-07
34.47               	8.255439648207e-04	2.808863873566e-06	6.051529509064e-07
34.4745             	8.249148265393e-04	2.794881100328e-06	6.268745842796e-07
34.479              	8.216968322020e-04	2.784834080282e-06	6.061295227760e-07
34.4835             	8.189439025373e-04	2.776635113713e-06	6.100257043159e-07
34.488              	8.143499070155e-04	2.781707895940e-06	5.936864609795e-07
34.4925             	8.222794386431e-04	2.765280724797e-06	6.068645113036e-07
34.497              	8.189054678037e-04	2.777423214622e-06	5.952914686350e-07
34.5015             	8.118180962458e-04	2.759924745821e-06	5.911473824860e-07
34.506              	8.204580208357e-04	2.745687214524e-06	5.926959937651e-07
34.5105             	8.171005512689e-04	2.740634842619e-06	5.930043319022e-07
34.515              	8.175238934994e-04	2.726967097485e-06	5.847757400620e-07
34.5195             	8.170570433410e-04	2.732415603872e-06	5.884128183955e-07
34.524              	8.150020260590e-04	2.721074568687e-06	5.936012550031e-07
34.5285             	8.222310510085e-04	2.731461008904e-06	5.881092772418e-07
34.533              	8.162075710758e-04	2.730378283608e-06	5.868068028761e-07
34.5375             	8.221012887626e-04	2.728195641391e-06	5.834902438062e-07
34.542              	8.324880327671e-04	2.739075334168e-06	5.853394077164e-07
34.5465             	8.351435512849e-04	2.730067052546e-06	6.001349121616e-07
34.551              	8.404477910959e-04	2.739143947091e-06	6.032202241077e-07
34.5555             	8.337184794295e-04	2.744459178644e-06	6.090596659914e-07
34.56               	8.402373550190e-04	2.750548931884e-06	6.132154102627e-07
34.5645             	8.370801986240e-04	2.746221514478e-06	6.246077688943e-07
34.569              	8.304680069277e-04	2.743955669508e-06	5.935640980255e-07
34.5735             	8.305284668072e-04	2.751054349676e-06	5.937780992525e-07
34.578              	8.309827434365e-04	2.747141137022e-06	5.914021743397e-07
34.5825             	8.227308023090e-04	2.738568888317e-06	5.893908357544e-07
34.587              	8.365248052474e-04	2.762147436567e-06	5.883114593005e-07
34.5915             	8.303197905353e-04	2.735999677566e-06	5.840524783113e-07
34.596              	8.234269302757e-04	2.755146061231e-06	5.836322576683e-07
34.6005             	8.192371825124e-04	2.764631404938e-06	5.877526684466e-07
34.605              	8.222757302117e-04	2.770438165709e-06	5.893909358552e-07
34.6095             	8.225933075359e-04	2.783743856134e-06	5.944318809850e-07
34.614              	8.291561634610e-04	2.813015523115e-06	5.940166337260e-07
34.6185             	8.258398340758e-04	2.829708660330e-06	5.949808155745e-07
34.623              	8.248308508273e-04	2.855928834434e-06	5.905110798970e-07
34.6275             	8.210418404839e-04	2.890608976832e-06	5.885925064221e-07
34.632              	8.313803910808e-04	2.904851602824e-06	5.904009553302e-07
34.6365             	8.355785360409e-04	2.914706371117e-06	5.936991052744e-07
34.641              	8.324410013451e-04	2.949629527959e-06	5.923286966642e-07
34.6455             	8.382847646861e-04	2.962786223885e-06	6.042110454855e-07
34.65               	8.334771918574e-04	2.962504383488e-06	6.183099519708e-07
34.6545             	8.317595851161e-04	2.977212954695e-06	6.087286683883e-07
34.659              	8.280584833047e-04	2.980652951480e-06	6.305873911814e-07
34.6635             	8.210318528540e-04	3.007239630231e-06	6.203960423514e-07
34.668              	8.201114280707e-04	3.000514894902e-06	6.329639788243e-07
34.6725             	8.198173831496e-04	3.009051798524e-06	6.175642061064e-07
34.677              	8.217062528130e-04	2.994852822293e-06	6.137164594350e-07
34.6815             	8.261676572491e-04	2.989422401183e-06	5.967160568053e-07
34.686              	8.215229444928e-04	2.988650800820e-06	5.974043867155e-07
34.6905             	8.213860182115e-04	2.985425073032e-06	5.981161409773e-07
34.695              	8.267169627414e-04	2.975046550482e-06	5.935425337182e-07
34.6995             	8.305686869908e-04	2.975735490733e-06	5.911646979045e-07
34.704              	8.227552288800e-04	2.959621669219e-06	5.952868247484e-07
34.7085             	8.206468045681e-04	2.960058574502e-06	5.932404464257e-07
34.713              	8.166682837252e-04	2.967989412975e-06	5.925246680804e-07
34.7175             	8.182316874902e-04	2.982467892743e-06	5.986695014375e-07
34.722              	8.165999647060e-04	2.995345084235e-06	5.979209601495e-07
34.7265             	8.174530613813e-04	2.993528217941e-06	6.070449433428e-07
34.731              	8.301842619940e-04	3.017627647314e-06	5.934487904040e-07
34.7355             	8.285335801056e-04	3.024746844936e-06	5.912047111233e-07
34.74               	8.190679499734e-04	3.036618863227e-06	5.919467400175e-07
34.7445             	8.181563211945e-04	3.048618535977e-06	5.915913890969e-07
34.749              	8.228715725899e-04	3.048769340601e-06	5.937022226985e-07
34.7535             	8.240428958802e-04	3.053103899004e-06	5.902898338984e-07
34.758              	8.336082486644e-04	3.074719648626e-06	5.852433672004e-07
34.7625             	8.374702523842e-04	3.076300125597e-06	5.860937596688e-07
34.767              	8.466093027051e-04	3.102527961764e-06	5.961566907226e-07
34.7715             	8.352056903129e-04	3.092965331715e-06	6.036557224320e-07
34.776              	8.318569747066e-04	3.088560513398e-06	5.963641882288e-07
34.7805             	8.361864105988e-04	3.080624947560e-06	6.044444733602e-07
34.785              	8.416980469139e-04	3.053998433318e-06	6.216521402313e-07
34.7895             	8.430383740758e-04	3.052264437104e-06	5.956934039066e-07
34.794              	8.459498438848e-04	3.033356096800e-06	5.943307709049e-07
34.7985             	8.469205910031e-04	3.019633776912e-06	6.112362873639e-07
34.803              	8.424514785114e-04	3.002258006063e-06	6.116687205492e-07
34.8075             	8.271158467310e-04	2.987261877931e-06	5.951906750796e-07
34.812              	8.279215242966e-04	2.973992563894e-06	5.883141380962e-07
34.8165             	8.234544344271e-04	2.975738572640e-06	5.900334906548e-07
34.821              	8.250653317018e-04	2.977791126724e-06	6.018347246008e-07
34.8255             	8.334449273001e-04	2.969406428740e-06	5.866618765680e-07
34.83               	8.241718459537e-04	2.981482756534e-06	6.029690558484e-07
34.8345             	8.184830349449e-04	3.004440062023e-06	6.036728615012e-07
34.839              	8.187148986106e-04	3.002812563155e-06	5.948202387348e-07
34.8435             	8.165013871695e-04	3.015882582377e-06	6.061770557457e-07
34.848              	8.118587319788e-04	3.017342293027e-06	6.118077210424e-07
34.8525             	8.198940794678e-04	3.023685496481e-06	5.999683165393e-07
34.857              	8.198966751916e-04	3.018733418043e-06	6.037747486858e-07
34.8615             	8.171672933573e-04	3.020738359563e-06	6.026075484762e-07
34.866              	8.130950669713e-04	3.024978161354e-06	5.968277178864e-07
34.8705             	8.193307647692e-04	3.033037253387e-06	5.974140076714e-07
34.875              	8.232388785694e-04	3.038516976364e-06	6.043845616862e-07
34.8795             	8.129374640491e-04	3.030232905855e-06	6.031614085611e-07
34.884              	8.280673120068e-04	3.042091867898e-06	5.932967824521e-07
34.8885             	8.251013078745e-04	3.040988015258e-06	5.842704815090e-07
34.893              	8.255560928794e-04	3.071628872525e-06	5.958522036743e-07
34.8975             	8.310653164417e-04	3.047175809828e-06	5.955047458793e-07
34.902              	8.157047435621e-04	3.071023669899e-06	6.044104133228e-07
34.9065             	8.155999643065e-04	3.077005450992e-06	5.921304695865e-07
34.911              	8.198044934073e-04	3.077435164434e-06	6.076244689176e-07
34.9155             	8.237318463808e-04	3.079909653924e-06	6.242702732593e-07
34.92               	8.238526705684e-04	3.080295117649e-06	6.269960035544e-07
34.9245             	8.282025744063e-04	3.072348785643e-06	6.115500289775e-07
34.929              	8.247293654104e-04	3.063882511526e-06	6.183087747856e-07
34.9335             	8.252651025434e-04	3.093834254679e-06	6.040746371180e-07
34.938              	8.299687191363e-04	3.082497710088e-06	5.891315352768e-07
34.9425             	8.230855265209e-04	3.093103898059e-06	5.848729137772e-07
34.947              	8.269918286054e-04	3.095662159871e-06	5.858639253998e-07
34.9515             	8.231756707870e-04	3.087974709445e-06	5.826797773610e-07
34.956              	8.260937024708e-04	3.097951749963e-06	5.824269204612e-07
34.9605             	8.155645689316e-04	3.089601324442e-06	5.883362477774e-07
34.965              	8.089345142079e-04	3.091774922743e-06	5.842921828001e-07
34.9695             	8.088963334015e-04	3.079827334587e-06	5.815603871577e-07
34.974              	8.205758771699e-04	3.082710477019e-06	5.790576848986e-07
34.9785             	8.167391163488e-04	3.072187553634e-06	5.808752289011e-07
34.983              	8.121100632514e-04	3.043003666474e-06	5.837365369099e-07
34.9875             	8.082784289495e-04	3.056681001109e-06	5.956629496266e-07
34.992              	8.054430814017e-04	3.040349713632e-06	5.943368315603e-07
34.9965             	8.098104012090e-04	3.015050416219e-06	6.139262713737e-07
35.001              	8.140312551797e-04	3.010831189907e-06	6.085163194196e-07
35.0055             	8.172177689709e-04	3.000218992651e-06	5.912125301375e-07
35.01               	8.143229737816e-04	3.003429100407e-06	5.948889724187e-07
35.0145             	8.050523852645e-04	2.978115570554e-06	5.927560150066e-07
35.019              	8.082200915647e-04	2.985530864358e-06	5.971761462416e-07
35.0235             	8.150215532429e-04	2.975613951242e-06	5.875130125648e-07
35.028              	8.218675306643e-04	2.969736642896e-06	5.793995794185e-07
35.0325             	8.197574261005e-04	2.984719820523e-06	5.968520133930e-07
35.037              	8.225589957724e-04	2.975953559806e-06	6.183298005760e-07
35.0415             	8.316145988770e-04	2.966771566425e-06	6.104003969905e-07
35.046              	8.242276397053e-04	2.956626229935e-06	6.209058441932e-07
35.0505             	8.262683086961e-04	2.966567964715e-06	5.882553467856e-07
35.055              	8.321069462612e-04	2.951801277963e-06	5.964171339702e-07
35.0595             	8.208734009714e-04	2.942208239607e-06	6.091046111189e-07
35.064              	8.225099235433e-04	2.936116812652e-06	5.867488611589e-07
35.0685             	8.155236302220e-04	2.936584672069e-06	5.915979237385e-07
35.073              	8.130525413413e-04	2.931941533545e-06	5.888577949650e-07
35.0775             	8.069227388371e-04	2.935450946006e-06	5.842596266647e-07
35.082              	8.211112534266e-04	2.935367733141e-06	5.918880679308e-07
35.0865             	8.164254580197e-04	2.965363225068e-06	5.844784178716e-07
35.091              	8.190260236691e-04	2.966497723589e-06	5.897017394580e-07
35.0955             	8.209181867557e-04	2.983594236884e-06	6.018645862182e-07
35.1                	8.073209048887e-04	2.988287236570e-06	5.982784370443e-07
35.1045             	8.090368973027e-04	2.999581596193e-06	6.098349074397e-07
35.109              	8.085799166476e-04	2.991067978345e-06	6.112202634167e-07
