# Residuals         
# Time              	p_rgh               	k                   	omega               
100.6893            	3.301216168999e-04	7.718642462317e-06	3.976238072857e-06
100.7046            	3.288117860769e-04	7.769821493699e-06	4.020102064320e-06
100.7199            	3.302024849314e-04	7.793034231690e-06	4.018296492040e-06
100.7352            	3.297471427392e-04	7.726551312586e-06	4.017976345541e-06
100.7505            	3.233858224833e-04	7.662337667082e-06	4.017345270971e-06
100.7658            	3.248725954005e-04	7.665321663659e-06	4.031936933749e-06
100.7811            	3.239872597665e-04	7.671826489589e-06	4.100808229637e-06
100.7964            	3.211831715898e-04	7.742833923504e-06	4.132657773674e-06
100.8117            	3.177580470664e-04	7.823215947869e-06	4.393402150461e-06
100.827             	3.197161580588e-04	7.920351995420e-06	4.108900732127e-06
100.8423            	3.206146827492e-04	7.943686505860e-06	4.108850974411e-06
100.8576            	3.195746446339e-04	7.941405384874e-06	4.097999230565e-06
100.8729            	3.204794064709e-04	7.870746372380e-06	4.086936504428e-06
100.8882            	3.224639508432e-04	7.876317934751e-06	4.170689709244e-06
100.9035            	3.211648274139e-04	7.920903633594e-06	4.161568344026e-06
100.9188            	3.240154700193e-04	7.937140305208e-06	4.193448346458e-06
100.9341            	3.227702540283e-04	8.014083086300e-06	4.167595165265e-06
100.9494            	3.237771089235e-04	8.027193202029e-06	4.174448812781e-06
100.9647            	3.202707216996e-04	8.046181150662e-06	4.207418509852e-06
100.98              	3.211509484147e-04	8.123932817777e-06	4.295107593688e-06
100.9953            	3.193604164351e-04	8.195634785258e-06	4.300059657851e-06
101.0106            	3.205998791375e-04	8.223796058840e-06	4.283847273366e-06
101.0259            	3.269626335477e-04	8.279507019043e-06	4.282005469402e-06
101.0412            	3.296629811068e-04	8.215122091006e-06	4.320657645373e-06
101.0565            	3.293033514684e-04	8.140285351653e-06	4.278716730597e-06
101.0718            	3.283512038968e-04	7.999498056352e-06	4.152507744107e-06
101.0871            	3.223294425593e-04	7.906123794403e-06	4.257309526628e-06
101.1024            	3.244049055612e-04	7.871759871892e-06	4.164023642711e-06
101.1177            	3.219068701823e-04	7.837302903563e-06	4.258661281416e-06
101.133             	3.164296356074e-04	7.885421137483e-06	4.122734688079e-06
101.1483            	3.180405003760e-04	7.986532092337e-06	4.153309661161e-06
101.1636            	3.114418828131e-04	8.062206425142e-06	4.167521084771e-06
101.1789            	3.126493811410e-04	8.029070689448e-06	4.195419579583e-06
101.1942            	3.148249132586e-04	8.054333784690e-06	4.196725071237e-06
101.2095            	3.137053723398e-04	8.025125059442e-06	4.233523284576e-06
101.2248            	3.135980853879e-04	8.068347483516e-06	4.203773806567e-06
101.2401            	3.152104360299e-04	8.049144112371e-06	4.124910764296e-06
101.2554            	3.136848225496e-04	8.106349322987e-06	4.114159559107e-06
101.2707            	3.119832522383e-04	8.065834494543e-06	4.086391805666e-06
101.286             	3.118056408711e-04	8.124870609319e-06	4.169384010007e-06
101.3013            	3.084116236879e-04	8.262460421287e-06	4.208220194279e-06
101.3166            	3.110947591974e-04	8.226113093357e-06	4.134166168821e-06
101.3319            	3.120307245662e-04	8.237741012391e-06	4.195562173444e-06
101.3472            	3.064538626817e-04	8.129744158685e-06	4.279574122883e-06
101.3625            	3.062455179690e-04	8.083831986062e-06	4.170361947480e-06
101.3778            	3.033205463740e-04	7.997680778013e-06	4.160772684322e-06
101.3931            	3.050133412353e-04	7.937260102379e-06	4.357467514869e-06
101.4084            	3.044305737125e-04	7.990656662671e-06	4.174683702126e-06
101.4237            	3.055926912195e-04	7.917426642462e-06	4.175165473382e-06
101.439             	3.060087997186e-04	7.939208358240e-06	4.159163392791e-06
101.4543            	3.039268359287e-04	7.901850549113e-06	4.159823482238e-06
101.4696            	3.086967263764e-04	7.940209784112e-06	4.203647149249e-06
101.4849            	3.068405618744e-04	7.919888331523e-06	4.373855656191e-06
101.5002            	3.106052579290e-04	7.890781404668e-06	4.125542273609e-06
101.5155            	3.102044989012e-04	7.899309178413e-06	4.196249101050e-06
101.5308            	3.117068292263e-04	7.867116427198e-06	4.222132636402e-06
101.5461            	3.109798466680e-04	7.909721011298e-06	4.254686311897e-06
101.5614            	3.104683344327e-04	7.950281195233e-06	4.237088509883e-06
101.5767            	3.081438014640e-04	7.886636156454e-06	4.256855634346e-06
101.592             	3.075703942603e-04	7.887517694293e-06	4.225020045416e-06
101.6073            	3.082686757209e-04	7.922998193569e-06	4.332249591238e-06
101.6226            	3.101799905783e-04	7.957358441891e-06	4.330870920930e-06
101.6379            	3.040604198680e-04	7.942255136557e-06	4.310179734547e-06
101.6532            	3.042952799654e-04	7.942990117301e-06	4.235588716192e-06
101.6685            	3.090209888216e-04	7.907946061301e-06	4.263168354932e-06
101.6838            	3.085588476355e-04	7.939489687596e-06	4.215154500466e-06
101.6991            	3.115357867603e-04	7.936140952395e-06	4.242332196157e-06
101.7144            	3.118630839245e-04	7.887872242580e-06	4.204493168787e-06
101.7297            	3.141674256867e-04	7.891884556928e-06	4.181542006865e-06
101.745             	3.142379855090e-04	7.877682572575e-06	4.201391035285e-06
101.7603            	3.144658042481e-04	7.844317724222e-06	4.223646187482e-06
101.7756            	3.138006080138e-04	7.791186437117e-06	4.399566740565e-06
101.7909            	3.125930297403e-04	7.741802146898e-06	4.255225000366e-06
101.8062            	3.122675277471e-04	7.698339885124e-06	4.195138613598e-06
101.8215            	3.076843221130e-04	7.766162670764e-06	4.193598327112e-06
101.8368            	3.129615494196e-04	7.762801754746e-06	4.195713862927e-06
101.8521            	3.158707592704e-04	7.799926026587e-06	4.400272105307e-06
101.8674            	3.168938056509e-04	7.839656993950e-06	4.333644380773e-06
101.8827            	3.133467024005e-04	7.759056693709e-06	4.280671838260e-06
101.898             	3.154570370217e-04	7.763746912971e-06	4.229653811661e-06
101.9133            	3.109924707459e-04	7.684580770835e-06	4.216276435042e-06
101.9286            	3.117328227575e-04	7.617434815961e-06	4.183172734762e-06
101.9439            	3.098633773668e-04	7.593467661794e-06	4.191507219781e-06
101.9592            	3.111627058330e-04	7.537493481555e-06	4.308417562486e-06
101.9745            	3.101770516010e-04	7.522045043210e-06	4.251136121100e-06
101.9898            	3.112495545792e-04	7.471889018747e-06	4.174179802619e-06
102.0051            	3.123263778620e-04	7.459837163013e-06	4.263539999893e-06
102.0204            	3.146011314698e-04	7.482854183522e-06	4.264938942713e-06
102.0357            	3.107375624491e-04	7.472996617923e-06	4.186265221164e-06
102.051             	3.092810212154e-04	7.477579245516e-06	4.202927789039e-06
102.0663            	3.106228750972e-04	7.422223498776e-06	4.180379121282e-06
102.0816            	3.096950806717e-04	7.372311635118e-06	4.198337666340e-06
102.0969            	3.100375042725e-04	7.411578091981e-06	4.272892511838e-06
102.1122            	3.135869171608e-04	7.416579720235e-06	4.166656508263e-06
102.1275            	3.139110758369e-04	7.482368185403e-06	4.279787348040e-06
102.1428            	3.164215165493e-04	7.438081300070e-06	4.397125095887e-06
102.1581            	3.104893542630e-04	7.432170347915e-06	4.198337644759e-06
102.1734            	3.094931033447e-04	7.283095329155e-06	4.229340046410e-06
102.1887            	3.133670246992e-04	7.236359497890e-06	4.107698934047e-06
102.204             	3.138992163231e-04	7.228804247849e-06	4.143851410929e-06
102.2193            	3.122395598974e-04	7.215717937680e-06	4.211640101505e-06
102.2346            	3.131032588630e-04	7.175932065625e-06	4.203110959229e-06
102.2499            	3.113934722919e-04	7.148112992211e-06	4.320492380921e-06
102.2652            	3.140404659211e-04	7.210642395002e-06	4.177366418415e-06
102.2805            	3.115815989862e-04	7.241529682803e-06	4.181141252110e-06
102.2958            	3.092912516090e-04	7.357736189868e-06	4.379435825877e-06
102.3111            	3.104307795407e-04	7.387707766703e-06	4.230929820433e-06
102.3264            	3.129937841584e-04	7.469734956893e-06	4.256021277071e-06
102.3417            	3.126283893342e-04	7.470393864353e-06	4.415709370327e-06
102.357             	3.117922984653e-04	7.533007830535e-06	4.398882386122e-06
102.3723            	3.097080271592e-04	7.568088856135e-06	4.427818954088e-06
102.3876            	3.129950229233e-04	7.588252962904e-06	4.362593893568e-06
102.4029            	3.126372031065e-04	7.515450153369e-06	4.295284187132e-06
102.4182            	3.161613949441e-04	7.478085612794e-06	4.338433149364e-06
102.4335            	3.165670490059e-04	7.530645173099e-06	4.334562167197e-06
102.4488            	3.164817226581e-04	7.615713793895e-06	4.380433105162e-06
102.4641            	3.170730365693e-04	7.661662797255e-06	4.380302461814e-06
102.4794            	3.134004784713e-04	7.761512806339e-06	4.531471698007e-06
102.4947            	3.174294147016e-04	7.836242603451e-06	4.332266681069e-06
102.51              	3.076392071245e-04	7.846362262590e-06	4.358984028829e-06
102.5253            	3.092424765614e-04	7.812000594345e-06	4.296362743534e-06
102.5406            	3.103203961866e-04	7.758629546360e-06	4.257604791179e-06
102.5559            	3.109761196781e-04	7.680507597945e-06	4.215091083370e-06
102.5712            	3.114783575443e-04	7.675153121108e-06	4.166475263958e-06
102.5865            	3.103844857929e-04	7.586614162501e-06	4.214539387738e-06
102.6018            	3.074178134512e-04	7.554689381808e-06	4.259027856599e-06
102.6171            	3.063497252143e-04	7.484735193609e-06	4.279069902036e-06
102.6324            	3.116725005774e-04	7.531681090059e-06	4.231277562920e-06
102.6477            	3.121947280561e-04	7.544894824612e-06	4.321011816743e-06
102.663             	3.123016275450e-04	7.604234463695e-06	4.269038346266e-06
102.6783            	3.161843922523e-04	7.565969189723e-06	4.305312718987e-06
102.6936            	3.191071758165e-04	7.672847820736e-06	4.276871972229e-06
102.7089            	3.156501615396e-04	7.764646234517e-06	4.375289119784e-06
102.7242            	3.148761438397e-04	7.834105844765e-06	4.251612069090e-06
102.7395            	3.231483466365e-04	7.902260556846e-06	4.363356794264e-06
102.7548            	3.179480864988e-04	7.855857269247e-06	4.262288093162e-06
102.7701            	3.184665127588e-04	7.851575701072e-06	4.255678697597e-06
102.7854            	3.134150728743e-04	7.835463179102e-06	4.272021549775e-06
102.8007            	3.150292113167e-04	7.904044717541e-06	4.173840513067e-06
102.816             	3.182822125383e-04	7.893725028031e-06	4.148472344574e-06
102.8313            	3.110605735465e-04	7.949268439713e-06	4.224625751545e-06
102.8466            	3.142015942779e-04	7.943505396611e-06	4.194173013513e-06
102.8619            	3.136428489175e-04	7.979085954160e-06	4.240403324963e-06
102.8772            	3.238791239045e-04	7.952840727599e-06	4.358444087765e-06
102.8925            	3.218056599834e-04	7.916097633705e-06	4.260212911690e-06
102.9078            	3.193214792295e-04	7.989754435824e-06	4.272207105639e-06
102.9231            	3.168784413004e-04	7.935671114073e-06	4.171371025884e-06
102.9384            	3.166026900099e-04	8.023981823698e-06	4.139481152886e-06
102.9537            	3.180187504548e-04	7.960277303958e-06	4.191873820660e-06
102.969             	3.170840341364e-04	7.976097373332e-06	4.180684036124e-06
102.9843            	3.175581993939e-04	7.934918761727e-06	4.142560756005e-06
102.9996            	3.161465471313e-04	7.997960588129e-06	4.211739814998e-06
103.0149            	3.211968847530e-04	7.954563781813e-06	4.229189283930e-06
103.0302            	3.186753322368e-04	7.878066100489e-06	4.257822714815e-06
103.0455            	3.229691139565e-04	7.767447365581e-06	4.110917061524e-06
103.0608            	3.152448240648e-04	7.720948071292e-06	4.072454729778e-06
103.0761            	3.162173573647e-04	7.743707264859e-06	4.135224739267e-06
103.0914            	3.137486651514e-04	7.727544376912e-06	4.104634632448e-06
103.1067            	3.155509213431e-04	7.803042927859e-06	4.211401018409e-06
103.122             	3.123116859588e-04	7.827871629825e-06	4.116817346019e-06
103.1373            	3.128495598016e-04	7.902687298132e-06	4.076140073774e-06
103.1526            	3.143596498610e-04	8.005402640746e-06	4.114001306558e-06
103.1679            	3.138199895626e-04	8.043746102896e-06	4.194498277994e-06
103.1832            	3.178347195367e-04	8.151867556117e-06	4.101429116603e-06
103.1985            	3.165722081229e-04	8.095531050685e-06	4.057967093873e-06
103.2138            	3.195010569645e-04	7.942707522074e-06	3.990733002987e-06
103.2291            	3.207098984057e-04	7.885287382330e-06	4.059654907372e-06
103.2444            	3.196205659064e-04	7.756799458978e-06	3.977153265058e-06
103.2597            	3.187038042478e-04	7.728817291105e-06	4.048885897076e-06
103.275             	3.195014970469e-04	7.874047126493e-06	4.064896344090e-06
103.2903            	3.196826800257e-04	7.835218848365e-06	4.145305400692e-06
103.3056            	3.194893752367e-04	7.981942988737e-06	4.102339104346e-06
103.3209            	3.202346720992e-04	7.956292732233e-06	4.234993993136e-06
103.3362            	3.211351077454e-04	7.940425025398e-06	4.106757108647e-06
103.3515            	3.252626286916e-04	8.067047012714e-06	4.162205736890e-06
103.3668            	3.208328011888e-04	8.163683573487e-06	4.098399175420e-06
103.3821            	3.207542525877e-04	8.141812006358e-06	4.100434947311e-06
103.3974            	3.247620231407e-04	8.146581738695e-06	4.140425447080e-06
103.4127            	3.246100147345e-04	8.210032751655e-06	4.108905453615e-06
103.428             	3.233795004505e-04	8.091911935130e-06	4.103678480155e-06
103.4433            	3.225576673903e-04	8.123703194140e-06	4.163650914945e-06
103.4586            	3.246871140788e-04	8.129685882908e-06	4.071695523165e-06
103.4739            	3.273835124508e-04	8.103896407229e-06	4.079201428255e-06
103.4892            	3.278453667378e-04	8.114676692939e-06	4.025074293609e-06
103.5045            	3.258665251731e-04	8.043652283759e-06	4.021590248090e-06
103.5198            	3.232447109473e-04	7.991799371265e-06	4.197930608742e-06
103.5351            	3.253758789410e-04	7.937625284351e-06	4.019964494925e-06
103.5504            	3.283170105626e-04	7.896018048991e-06	4.112316164102e-06
