# Motion State      
# Angle Units       : [deg]
# Angular Velocity Units: [rad/s]
# Time              	Centre of rotation	Orientation	Linear velocity	Angular velocity
46.66337            	(-9.523685291453e-03 -8.286033179016e-02 -1.967215439992e-01)	(4.842389606670e-01 3.005981272891e+00 -6.517426573555e+00)	(7.856373894245e-02 1.775480474887e-02 4.796597341579e-02)	(3.303456174185e-02 -1.378038536877e-01 5.174101566040e-03)
46.67337            	(-8.795479515972e-03 -8.266644139247e-02 -1.962068031815e-01)	(4.720728883474e-01 3.080867516646e+00 -6.519863602359e+00)	(6.707741615371e-02 2.102327478902e-02 5.498219011463e-02)	(3.877476273910e-02 -1.170941518792e-01 5.591182825364e-03)
46.68337            	(-8.183586491260e-03 -8.244067373583e-02 -1.956241780822e-01)	(4.553368381434e-01 3.144252398066e+00 -6.522286382478e+00)	(5.530118878875e-02 2.413025653859e-02 6.154282974628e-02)	(4.430884035299e-02 -9.610455699932e-02 6.042351848216e-03)
46.69337            	(-7.690641821733e-03 -8.218462293095e-02 -1.949782026422e-01)	(4.341302287964e-01 3.195980830258e+00 -6.524711751979e+00)	(4.328774511668e-02 2.707990443873e-02 6.765225825488e-02)	(4.963839634733e-02 -7.489557816761e-02 6.522427227067e-03)
46.70337            	(-7.318751768878e-03 -8.189983613241e-02 -1.942733458979e-01)	(4.085550494826e-01 3.235931886413e+00 -6.527156917689e+00)	(3.109026545432e-02 2.987745526792e-02 7.331909059649e-02)	(5.476704165959e-02 -5.352615092498e-02 7.026662723015e-03)
46.71337            	(-7.069489405089e-03 -8.158780386552e-02 -1.935139679236e-01)	(3.787149710626e-01 3.264018045069e+00 -6.529639443785e+00)	(1.876220730334e-02 3.252899810977e-02 7.855650427123e-02)	(5.969913565895e-02 -3.205379986980e-02 7.550331920629e-03)
46.72337            	(-6.943892796990e-03 -8.124995084144e-02 -1.927042771550e-01)	(3.447146413965e-01 3.280184444099e+00 -6.532177097025e+00)	(6.357114316513e-03 3.504160670676e-02 8.338164944473e-02)	(6.444039479811e-02 -1.053458148372e-02 8.088680070278e-03)
46.73337            	(-6.942466226537e-03 -8.088763531832e-02 -1.918482904184e-01)	(3.066595495090e-01 3.284408048215e+00 -6.534787718818e+00)	(-6.071800225817e-03 3.742149791820e-02 8.781569787298e-02)	(6.899526421639e-02 1.097693061757e-02 8.637011343643e-03)
46.74337            	(-7.065179530643e-03 -8.050214421017e-02 -1.909498080285e-01)	(2.646560173941e-01 3.276697217521e+00 -6.537489019064e+00)	(-1.847086059554e-02 3.967672371078e-02 9.188078010296e-02)	(7.336925018920e-02 3.242618674892e-02 9.190350511578e-03)
46.75337            	(-7.311467602479e-03 -8.009469760119e-02 -1.900123948471e-01)	(2.188112086450e-01 3.257091399928e+00 -6.540298700339e+00)	(-3.078675377155e-02 4.181259808548e-02 9.560185619488e-02)	(7.756656803872e-02 5.375968062280e-02 9.744975763326e-03)
46.76337            	(-7.680235693657e-03 -7.966646440004e-02 -1.890393585812e-01)	(1.692338970601e-01 3.225660604975e+00 -6.543234568071e+00)	(-4.296686446399e-02 4.383404214391e-02 9.900539696746e-02)	(8.158976662977e-02 7.492438532366e-02 1.029672659915e-02)
46.77337            	(-8.169864932361e-03 -7.921856341382e-02 -1.880337457669e-01)	(1.160349309363e-01 3.182505166664e+00 -6.546314306599e+00)	(-5.495898327689e-02 4.574615510049e-02 1.021171659106e-01)	(8.544126484899e-02 9.586743219157e-02 1.084163471573e-02)
46.78337            	(-8.778217754956e-03 -7.875207578842e-02 -1.869983483948e-01)	(5.932803717324e-02 3.127755614016e+00 -6.549555578667e+00)	(-6.671158124205e-02 4.755136997920e-02 1.049623084939e-01)	(8.912067618258e-02 1.165359207010e-01 1.137640325720e-02)
46.79337            	(-9.502638238122e-03 -7.826806167511e-02 -1.859357054310e-01)	(-7.689986428960e-04 3.061573413860e+00 -6.552976058741e+00)	(-7.817251539114e-02 4.925145268398e-02 1.075662842752e-01)	(9.262652501406e-02 1.368739322187e-01 1.189768031187e-02)
46.80337            	(-1.033995153262e-02 -7.776757193228e-02 -1.848481062282e-01)	(-6.413337823465e-02 2.984152329141e+00 -6.556593419770e+00)	(-8.929014350789e-02 5.084649588182e-02 1.099535562770e-01)	(9.595555745407e-02 1.568234681493e-01 1.240273865810e-02)
46.81337            	(-1.128648051787e-02 -7.725165853337e-02 -1.837376178182e-01)	(-1.306362710628e-01 2.895718377406e+00 -6.560425276294e+00)	(-1.000156535429e-01 5.233618389944e-02 1.121441257246e-01)	(9.910264616491e-02 1.763283378132e-01 1.288870807002e-02)
46.82337            	(-1.233807291788e-02 -7.672138218405e-02 -1.826061092758e-01)	(-2.001421768740e-01 2.796528775928e+00 -6.564489043691e+00)	(-1.103028264596e-01 5.371908596519e-02 1.141575827564e-01)	(1.020618090622e-01 1.953339330383e-01 1.335319215092e-02)
46.83337            	(-1.349011882914e-02 -7.617783069193e-02 -1.814552717011e-01)	(-2.725075332814e-01 2.686872190596e+00 -6.568801911096e+00)	(-1.201063557911e-01 5.499121245889e-02 1.160099321878e-01)	(1.048231009541e-01 2.137826289017e-01 1.379398994728e-02)
46.84337            	(-1.473756054829e-02 -7.562213555165e-02 -1.802866645710e-01)	(-3.475787950156e-01 2.567070201183e+00 -6.573380646018e+00)	(-1.293819880403e-01 5.614781559598e-02 1.177114938280e-01)	(1.073743865154e-01 2.316139500781e-01 1.420880670114e-02)
46.85337            	(-1.607490853451e-02 -7.505548270580e-02 -1.791017599643e-01)	(-4.251918626992e-01 2.437478287904e+00 -6.578241579700e+00)	(-1.380876092020e-01 5.718275357415e-02 1.192694275211e-01)	(1.097040660702e-01 2.487665977719e-01 1.459651221161e-02)
46.86337            	(-1.749626272398e-02 -7.447912829527e-02 -1.779019828176e-01)	(-5.051712686354e-01 2.298486481019e+00 -6.583400640499e+00)	(-1.461832286933e-01 5.808812853154e-02 1.206860018094e-01)	(1.117973880581e-01 2.651774928325e-01 1.495609784621e-02)
46.87337            	(-1.899533499690e-02 -7.389442205775e-02 -1.766887577942e-01)	(-5.873282812280e-01 2.150519989234e+00 -6.588873173222e+00)	(-1.536312258909e-01 5.885311897399e-02 1.219590028760e-01)	(1.136364031314e-01 2.807823697008e-01 1.528691700446e-02)
46.88337            	(-2.056547764319e-02 -7.330282613468e-02 -1.754635541371e-01)	(-6.714595416117e-01 1.994039563934e+00 -6.594673793634e+00)	(-1.603973033673e-01 5.946606563979e-02 1.230817285446e-01)	(1.152017720216e-01 2.955163060418e-01 1.558877108071e-02)
46.89337            	(-2.219971765989e-02 -7.270592217733e-02 -1.742279348567e-01)	(-7.573460338045e-01 1.829541800587e+00 -6.600816191682e+00)	(-1.664506999728e-01 5.991472583047e-02 1.240421275284e-01)	(1.164721162264e-01 3.093135398305e-01 1.586179529249e-02)
46.90337            	(-2.389079260718e-02 -7.210542503506e-02 -1.729836033602e-01)	(-8.447517660029e-01 1.657559137209e+00 -6.607312991060e+00)	(-1.717642894837e-01 6.018470262277e-02 1.248241717674e-01)	(1.174235776195e-01 3.221085820260e-01 1.610682975072e-02)
46.91337            	(-2.563119215162e-02 -7.150319153995e-02 -1.717324386180e-01)	(-9.334225113321e-01 1.478659407668e+00 -6.614175432278e+00)	(-1.763156194039e-01 6.026199639851e-02 1.254087766836e-01)	(1.180303196626e-01 3.338366665922e-01 1.632453195245e-02)
46.92337            	(-2.741320318775e-02 -7.090122103239e-02 -1.704765368150e-01)	(-1.023086088057e+00 1.293445492217e+00 -6.621413338677e+00)	(-1.800865878227e-01 6.013210511349e-02 1.257715839071e-01)	(1.182694437043e-01 3.444335752761e-01 1.651746195442e-02)
46.93337            	(-2.922895443763e-02 -7.030165468255e-02 -1.692182546053e-01)	(-1.113453262482e+00 1.102554770959e+00 -6.629035271968e+00)	(-1.830636621534e-01 5.978116485442e-02 1.258848580415e-01)	(1.181181847495e-01 3.538367480363e-01 1.668868307395e-02)
46.94337            	(-3.107046451546e-02 -6.970677772545e-02 -1.679602344092e-01)	(-1.204217588116e+00 9.066579058206e-01 -6.637048311277e+00)	(-1.852383534122e-01 5.919422656607e-02 1.257191811840e-01)	(1.175527993064e-01 3.619860717837e-01 1.684169700098e-02)
46.95337            	(-3.292968766752e-02 -6.911900508778e-02 -1.667054483783e-01)	(-1.295056732428e+00 7.064578839682e-01 -6.645457725977e+00)	(-1.866062770010e-01 5.836030096821e-02 1.252380249846e-01)	(1.165549799963e-01 3.688227828435e-01 1.698016111285e-02)
46.96337            	(-3.479855920275e-02 -6.854086680615e-02 -1.654572362735e-01)	(-1.385633534859e+00 5.026886652738e-01 -6.654266686188e+00)	(-1.871680300435e-01 5.726735535712e-02 1.244043959856e-01)	(1.151043907152e-01 3.742918295012e-01 1.710813088107e-02)
46.97337            	(-3.666904775117e-02 -6.797500366659e-02 -1.642193092204e-01)	(-1.475596425398e+00 2.961130148053e-01 -6.663475970350e+00)	(-1.869296796404e-01 5.590527255529e-02 1.231810146301e-01)	(1.131836195862e-01 3.783420775867e-01 1.722961162252e-02)
46.98337            	(-3.853320205292e-02 -6.742414584703e-02 -1.629957586335e-01)	(-1.564581311197e+00 8.752078478575e-02 -6.673083708963e+00)	(-1.859011807109e-01 5.426629135770e-02 1.215291027566e-01)	(1.107785286583e-01 3.809251405336e-01 1.734898421990e-02)
46.99337            	(-4.038318549255e-02 -6.689111689370e-02 -1.617910610410e-01)	(-1.652212194040e+00 -1.222727633903e-01 -6.683085623606e+00)	(-1.840955072144e-01 5.233949930769e-02 1.194104157273e-01)	(1.078735420797e-01 3.819959003067e-01 1.747202967420e-02)
47.00337            	(-4.221131051499e-02 -6.637883734524e-02 -1.606100711409e-01)	(-1.738101250983e+00 -3.324291968082e-01 -6.693474853074e+00)	(-1.815294972731e-01 5.011641038348e-02 1.167875643091e-01)	(1.044542750187e-01 3.815137128971e-01 1.760324656609e-02)
47.01337            	(-4.401007511232e-02 -6.589031751013e-02 -1.594580056365e-01)	(-1.821849220300e+00 -5.420897824170e-01 -6.704241414606e+00)	(-1.782234221930e-01 4.758755664009e-02 1.136255365565e-01)	(1.005057211732e-01 3.794435212384e-01 1.774703820772e-02)
47.02337            	(-4.577219887289e-02 -6.542865595203e-02 -1.583404137519e-01)	(-1.903046268060e+00 -7.503790230049e-01 -6.715372116256e+00)	(-1.742013299222e-01 4.474475498006e-02 1.098928403628e-01)	(9.601545537998e-02 3.757572434151e-01 1.790782702516e-02)
47.03337            	(-4.749065914962e-02 -6.499702418794e-02 -1.572631385858e-01)	(-1.981273549421e+00 -9.564085914184e-01 -6.726850347663e+00)	(-1.694907254234e-01 4.158159783606e-02 1.055621928692e-01)	(9.097265663699e-02 3.704340521742e-01 1.808917548745e-02)
47.04337            	(-4.915872125417e-02 -6.459864391035e-02 -1.562322774339e-01)	(-2.056104883758e+00 -1.159281386265e+00 -6.738655650524e+00)	(-1.641216954862e-01 3.809445768365e-02 1.006100375047e-01)	(8.536940199518e-02 3.634605678439e-01 1.829352855789e-02)
47.05337            	(-5.076996694745e-02 -6.423675960886e-02 -1.552541295280e-01)	(-2.127109736491e+00 -1.358096061936e+00 -6.750763669971e+00)	(-1.581274431693e-01 3.428240261319e-02 9.501954367421e-02)	(7.920366630120e-02 3.548328512271e-01 1.852332662828e-02)
47.06337            	(-5.231832125102e-02 -6.391460719018e-02 -1.543351417544e-01)	(-2.193857306359e+00 -1.551951723104e+00 -6.763146513208e+00)	(-1.515434175449e-01 3.014808112324e-02 8.877801105588e-02)	(7.248001935181e-02 3.445554484886e-01 1.878076038789e-02)
47.07337            	(-5.379807592752e-02 -6.363537364573e-02 -1.534818494750e-01)	(-2.255920912050e+00 -1.739952971572e+00 -6.775772984336e+00)	(-1.444075177552e-01 2.569862776669e-02 8.188044481531e-02)	(6.520974029978e-02 3.326437090383e-01 1.906704781998e-02)
47.08337            	(-5.520390957981e-02 -6.340215580434e-02 -1.527008069685e-01)	(-2.312882422334e+00 -1.921215493496e+00 -6.788608871020e+00)	(-1.367592127018e-01 2.094494051220e-02 7.432805648571e-02)	(5.741054231322e-02 3.191233778390e-01 1.938283399803e-02)
47.09337            	(-5.653090201977e-02 -6.321791717698e-02 -1.519985149655e-01)	(-2.364336733028e+00 -2.094871755610e+00 -6.801617359954e+00)	(-1.286392752910e-01 1.590278495836e-02 6.613034410950e-02)	(4.910686160311e-02 3.040314208167e-01 1.972777503767e-02)
47.10337            	(-5.777454452025e-02 -6.308544239956e-02 -1.513813320490e-01)	(-2.409896916448e+00 -2.260076962603e+00 -6.814759549836e+00)	(-1.200892248052e-01 1.059217052560e-02 5.730623918558e-02)	(4.033168244854e-02 2.874164033327e-01 2.010079440504e-02)
47.11337            	(-5.893074195067e-02 -6.300729818343e-02 -1.508553868732e-01)	(-2.449199390316e+00 -2.416014797624e+00 -6.827995092251e+00)	(-1.111502612781e-01 5.036672701408e-03 4.788279598876e-02)	(3.112475597601e-02 2.693373914141e-01 2.049989072509e-02)
47.12337            	(-5.999581139564e-02 -6.298579641204e-02 -1.504264816320e-01)	(-2.481908491131e+00 -2.561903365111e+00 -6.841282639751e+00)	(-1.018636277169e-01 -7.363184247199e-04 3.789825224489e-02)	(2.153212607294e-02 2.498655273716e-01 2.092144845694e-02)
47.13337            	(-6.096647744455e-02 -6.302295400661e-02 -1.500999954757e-01)	(-2.507721382511e+00 -2.697001156789e+00 -6.854580484509e+00)	(-9.226958206522e-02 -6.695200488025e-03 2.739897901181e-02)	(1.160765551583e-02 2.290826929666e-01 2.136135474717e-02)
47.14337            	(-6.183985997257e-02 -6.312046286443e-02 -1.498807981301e-01)	(-2.526372780915e+00 -2.820612738809e+00 -6.867847632815e+00)	(-8.240692353800e-02 -1.280657107538e-02 1.644049011899e-02)	(1.410889462243e-03 2.070818238541e-01 2.181533313684e-02)
47.15337            	(-6.261346116840e-02 -6.327965948207e-02 -1.497731642578e-01)	(-2.537638924049e+00 -2.932094377433e+00 -6.881044321014e+00)	(-7.231331562788e-02 -1.903275245408e-02 5.086284327648e-03)	(-8.993481335956e-03 1.839660833820e-01 2.227680220963e-02)
47.16337            	(-6.328515313854e-02 -6.350147811664e-02 -1.497807033416e-01)	(-2.541341947948e+00 -3.030859022632e+00 -6.894132242065e+00)	(-6.202507840060e-02 -2.533097445889e-02 -6.594101075692e-03)	(-1.953344845340e-02 1.598476467197e-01 2.273807374760e-02)
47.17337            	(-6.385316235300e-02 -6.378642165412e-02 -1.499062906950e-01)	(-2.537353678389e+00 -3.116381094025e+00 -6.907075298872e+00)	(-5.157676449068e-02 -3.165773303757e-02 -1.852336960388e-02)	(-3.013383445223e-02 1.348479996866e-01 2.319133420815e-02)
47.18337            	(-6.431605141878e-02 -6.413455060241e-02 -1.501520010535e-01)	(-2.525597512733e+00 -3.188200988203e+00 -6.919840237754e+00)	(-4.100104866666e-02 -3.796805662085e-02 -3.061870209312e-02)	(-4.071864608049e-02 1.090958821469e-01 2.362796321264e-02)
47.19337            	(-6.467270085765e-02 -6.454546051430e-02 -1.505190592799e-01)	(-2.506051280407e+00 -3.245928734908e+00 -6.932397112336e+00)	(-3.032883910636e-02 -4.421392575767e-02 -4.279294319073e-02)	(-5.120495957539e-02 8.272680661914e-02 2.403891667605e-02)
47.20337            	(-6.492229414281e-02 -6.501825446542e-02 -1.510077900560e-01)	(-2.478750302713e+00 -3.289247487822e+00 -6.944719437824e+00)	(-1.958981792530e-02 -5.034486446500e-02 -5.495321202558e-02)	(-6.150823797998e-02 5.588305290784e-02 2.441376067351e-02)
47.21337            	(-6.506430452355e-02 -6.555154068525e-02 -1.516175787110e-01)	(-2.443787612079e+00 -3.317916574245e+00 -6.956784328586e+00)	(-8.812258222323e-03 -5.631237950161e-02 -6.700451897636e-02)	(-7.154659550508e-02 2.871095055591e-02 2.474276046735e-02)
47.22337            	(-6.509848401084e-02 -6.614344370221e-02 -1.523468533418e-01)	(-2.401313336667e+00 -3.331773573476e+00 -6.968572888220e+00)	(1.976360762764e-03 -6.206822389061e-02 -7.885040719436e-02)	(-8.123893584965e-02 1.359869398409e-03 2.501653558267e-02)
47.23337            	(-6.502485571471e-02 -6.679160572764e-02 -1.531930774921e-01)	(-2.351534328089e+00 -3.330735716394e+00 -6.980070128115e+00)	(1.274929846449e-02 -6.756418119405e-02 -9.039442285580e-02)	(-9.050559641102e-02 -2.601903176420e-02 2.522542256847e-02)
47.24337            	(-6.484370738457e-02 -6.749319715965e-02 -1.541527556232e-01)	(-2.294712944102e+00 -3.314800725854e+00 -6.991264749793e+00)	(2.348036756304e-02 -7.275410520870e-02 -1.015412033738e-01)	(-9.927029438492e-02 -5.327385841935e-02 2.536051608053e-02)
47.25337            	(-6.455558975763e-02 -6.824493511856e-02 -1.552214462933e-01)	(-2.231164640131e+00 -3.284047078959e+00 -7.002148946646e+00)	(3.414315782503e-02 -7.759348657439e-02 -1.121969306472e-01)	(-1.074619594057e-01 -8.025344806549e-02 2.541362398555e-02)
47.26337            	(-6.416131643157e-02 -6.904311318720e-02 -1.563937900064e-01)	(-2.161254906801e+00 -3.238633154892e+00 -7.012718327901e+00)	(4.471150738603e-02 -8.204212715300e-02 -1.222718119639e-01)	(-1.150145970111e-01 -1.068100564334e-01 2.537850690788e-02)
47.27337            	(-6.366197211187e-02 -6.988363366459e-02 -1.576635445033e-01)	(-2.085396238735e+00 -3.178796294934e+00 -7.022971726558e+00)	(5.515735655413e-02 -8.606196832559e-02 -1.316790874254e-01)	(-1.218671934565e-01 -1.327969802746e-01 2.524978780252e-02)
47.28337            	(-6.305893486782e-02 -7.076205141512e-02 -1.590236377552e-01)	(-2.004043593696e+00 -3.104852343839e+00 -7.032910959440e+00)	(6.545009225610e-02 -8.962158177975e-02 -1.403395629446e-01)	(-1.279691678117e-01 -1.580699251112e-01 2.502465230333e-02)
47.29337            	(-6.235388713871e-02 -7.167363236268e-02 -1.604662542765e-01)	(-1.917688569968e+00 -3.017192690036e+00 -7.042540693222e+00)	(7.555945356524e-02 -9.269460773118e-02 -1.481837413102e-01)	(-1.332782299255e-01 -1.824948716578e-01 2.470212159329e-02)
47.30337            	(-6.154881284484e-02 -7.261338971599e-02 -1.619829155213e-01)	(-1.826854714955e+00 -2.916279086202e+00 -7.051867778766e+00)	(8.545540521016e-02 -9.525686293131e-02 -1.551485076685e-01)	(-1.377576177687e-01 -2.059474371480e-01 2.428191452932e-02)
47.31337            	(-6.064600693968e-02 -7.357612900517e-02 -1.635645424694e-01)	(-1.732092380752e+00 -2.802639781465e+00 -7.060900728785e+00)	(9.510577582165e-02 -9.729099490581e-02 -1.611768819329e-01)	(-1.413809673942e-01 -2.283091778186e-01 2.376626783997e-02)
47.32337            	(-5.964809807554e-02 -7.455651013112e-02 -1.652015316463e-01)	(-1.633972779150e+00 -2.676866255183e+00 -7.069649510489e+00)	(1.044759970069e-01 -9.878523028310e-02 -1.662209534641e-01)	(-1.441304669734e-01 -2.494695647096e-01 2.315933291237e-02)
47.33337            	(-5.855806751017e-02 -7.554910207297e-02 -1.668838568887e-01)	(-1.533082111592e+00 -2.539608767039e+00 -7.078125077945e+00)	(1.135301160669e-01 -9.973315808751e-02 -1.702440950047e-01)	(-1.459979517470e-01 -2.693280952854e-01 2.246669104723e-02)
47.34337            	(-5.737926326009e-02 -7.654843530740e-02 -1.686011725833e-01)	(-1.430015647567e+00 -2.391571365638e+00 -7.086338846530e+00)	(1.222307339492e-01 -1.001334887972e-01 -1.732190439202e-01)	(-1.469837858087e-01 -2.877940962288e-01 2.169535542961e-02)
47.35337            	(-5.611541191755e-02 -7.754905655659e-02 -1.703429172591e-01)	(-1.325371923427e+00 -2.233506449113e+00 -7.094302307160e+00)	(1.305395345585e-01 -9.999076104229e-02 -1.751298912292e-01)	(-1.470974127663e-01 -3.047884366700e-01 2.085384110437e-02)
47.36337            	(-5.477062655598e-02 -7.854557879557e-02 -1.720984233898e-01)	(-1.219747033411e+00 -2.066208902264e+00 -7.102026590231e+00)	(1.384175377559e-01 -9.931368675300e-02 -1.759713349264e-01)	(-1.463563513867e-01 -3.202432575620e-01 1.995141069780e-02)
47.37337            	(-5.334941190565e-02 -7.953273057879e-02 -1.738570181865e-01)	(-1.113729173897e+00 -1.890510389247e+00 -7.109522110832e+00)	(1.458253923093e-01 -9.811666989163e-02 -1.757476244060e-01)	(-1.447864452941e-01 -3.341016070756e-01 1.899850630404e-02)
47.38337            	(-5.185666512749e-02 -8.050540749281e-02 -1.756081243945e-01)	(-1.007893392585e+00 -1.707273464535e+00 -7.116798346530e+00)	(1.527239633223e-01 -9.641871291152e-02 -1.744736171860e-01)	(-1.424208766679e-01 -3.463183596560e-01 1.800612728200e-02)
