# Residuals         
# Time              	p                   	k                   	omega               
39.71337            	2.907530063115e-02	2.174072468937e-07	2.178876439549e-07
39.72337            	3.106569388408e-02	2.128303408251e-07	2.147658366717e-07
39.73337            	3.324655814491e-02	2.081809629278e-07	2.116293541598e-07
39.74337            	3.548541900968e-02	2.036167333072e-07	2.084859588393e-07
39.75337            	3.785508353225e-02	1.991860317261e-07	2.053499031656e-07
39.76337            	4.038818078349e-02	1.949744722491e-07	2.022402423774e-07
39.77337            	4.310837032154e-02	1.909978214357e-07	1.991748010011e-07
39.78337            	4.584752547477e-02	1.875355316766e-07	1.961932375851e-07
39.79337            	4.870008012932e-02	1.849136398707e-07	1.933439613513e-07
39.80337            	5.156278985018e-02	1.834763016671e-07	1.907075854532e-07
39.81337            	5.381071655826e-02	1.826180483036e-07	1.882525910272e-07
39.82337            	5.470742962525e-02	1.825070597564e-07	1.864183124359e-07
39.83337            	5.305967992091e-02	1.845563730412e-07	1.874055522095e-07
39.84337            	5.205194817076e-02	1.883787155783e-07	1.899739394081e-07
39.85337            	5.208360579259e-02	1.933044798895e-07	1.929144401389e-07
39.86337            	5.482207753659e-02	1.987312644072e-07	1.959937535438e-07
39.87337            	5.508806218108e-02	2.045325782882e-07	1.991546947433e-07
39.88337            	5.675781124442e-02	2.107071074269e-07	2.023754447686e-07
39.89337            	5.444185679795e-02	2.171511754646e-07	2.056180371094e-07
39.90337            	5.312422330571e-02	2.237711878919e-07	2.088649158568e-07
39.91337            	5.250667498119e-02	2.305047367254e-07	2.121064280697e-07
39.92337            	5.245644179840e-02	2.372580451545e-07	2.153192271849e-07
39.93337            	5.029355709553e-02	2.439106515428e-07	2.184682754771e-07
39.94337            	4.696502883026e-02	2.504028243601e-07	2.215564591974e-07
39.95337            	4.383253066501e-02	2.567293853815e-07	2.245775339958e-07
39.96337            	4.091781995761e-02	2.627805633370e-07	2.275214273316e-07
39.97337            	3.815785865506e-02	2.683392184691e-07	2.303480512424e-07
39.98337            	3.544387868391e-02	2.735129339690e-07	2.330216263158e-07
39.99337            	3.268415575242e-02	2.781981916915e-07	2.355385643807e-07
40.00337            	3.017764227291e-02	2.822858250889e-07	2.378786133982e-07
40.01337            	2.808908301609e-02	2.857707490566e-07	2.400516869863e-07
40.02337            	2.613711824024e-02	2.886190017935e-07	2.420126200996e-07
40.03337            	2.438261047884e-02	2.909907393586e-07	2.437571769603e-07
40.04337            	2.274617526391e-02	2.927392452274e-07	2.452497908000e-07
40.05337            	2.120786227863e-02	2.940063669744e-07	2.465477840877e-07
40.06337            	1.970958323933e-02	2.947693760308e-07	2.476041345192e-07
40.07337            	1.816531918757e-02	2.949568743930e-07	2.483967652670e-07
40.08337            	1.689378071771e-02	2.945508667213e-07	2.488295955591e-07
40.09337            	1.585631930236e-02	2.936638728730e-07	2.488718953651e-07
40.10337            	1.559514189753e-02	2.922962160399e-07	2.485362885155e-07
40.11337            	1.627633145438e-02	2.904803496295e-07	2.478199611769e-07
40.12337            	1.734517252948e-02	2.883433885069e-07	2.467375749464e-07
40.13337            	1.878991223766e-02	2.858915332664e-07	2.452637465859e-07
40.14337            	2.043181102260e-02	2.831235011956e-07	2.435212996952e-07
40.15337            	2.231006386693e-02	2.800226790830e-07	2.414726035381e-07
40.16337            	2.456223136395e-02	2.763211780774e-07	2.391580045838e-07
40.17337            	2.688914217025e-02	2.720715443694e-07	2.366508399925e-07
40.18337            	2.938496388140e-02	2.672984989226e-07	2.339370984453e-07
40.19337            	3.199967043612e-02	2.619885304392e-07	2.310025377560e-07
40.20337            	3.454629647043e-02	2.562323600328e-07	2.278728111867e-07
40.21337            	3.723924723018e-02	2.500581199704e-07	2.245788464629e-07
40.22337            	4.013562455764e-02	2.435498882297e-07	2.211109287768e-07
40.23337            	4.277843942115e-02	2.366933516070e-07	2.174692454086e-07
40.24337            	4.529253034757e-02	2.295686702426e-07	2.136998817557e-07
40.25337            	4.755651486721e-02	2.222523870637e-07	2.098084628424e-07
40.26337            	4.962323851403e-02	2.150246058746e-07	2.058317982721e-07
40.27337            	5.137741488810e-02	2.080065887551e-07	2.017850761700e-07
40.28337            	5.274569468142e-02	2.013475412301e-07	1.977334096240e-07
40.29337            	5.392110210276e-02	1.954908567875e-07	1.937751132710e-07
40.30337            	5.443388843316e-02	1.917006338206e-07	1.900982048028e-07
40.31337            	5.360926972118e-02	1.901688433831e-07	1.869144486008e-07
40.32337            	5.274677379968e-02	1.901706531724e-07	1.854715900488e-07
40.33337            	5.126493592512e-02	1.934814180733e-07	1.878867209210e-07
40.34337            	5.011641134323e-02	1.993683239380e-07	1.914896321076e-07
40.35337            	5.073553887265e-02	2.060402757418e-07	1.953313115401e-07
40.36337            	5.003514330407e-02	2.128774334919e-07	1.992207787812e-07
40.37337            	4.811729183948e-02	2.197770774904e-07	2.030873449894e-07
40.38337            	4.397335557348e-02	2.266150137354e-07	2.068766805237e-07
40.39337            	3.976522134833e-02	2.334122049750e-07	2.105442185033e-07
40.40337            	3.640112880887e-02	2.398968938969e-07	2.140460042889e-07
40.41337            	3.354174876161e-02	2.459918064994e-07	2.173545650758e-07
40.42337            	3.099575713809e-02	2.516020304726e-07	2.204417522912e-07
40.43337            	2.867368481394e-02	2.566555177729e-07	2.232760989426e-07
40.44337            	2.649871300940e-02	2.612120553926e-07	2.258272955922e-07
40.45337            	2.461606359352e-02	2.651728645492e-07	2.280808953488e-07
40.46337            	2.285499155298e-02	2.684175839145e-07	2.300333714748e-07
40.47337            	2.130211088980e-02	2.709761435696e-07	2.316576383535e-07
40.48337            	1.987891207634e-02	2.728505304325e-07	2.329462918700e-07
40.49337            	1.857716044361e-02	2.739807395813e-07	2.339155267107e-07
40.50337            	1.745403649347e-02	2.744489149948e-07	2.345702518160e-07
40.51337            	1.655208461416e-02	2.742889292347e-07	2.348923118058e-07
40.52337            	1.578279583729e-02	2.735120870526e-07	2.349034123680e-07
40.53337            	1.517226444751e-02	2.721227759705e-07	2.346376994964e-07
40.54337            	1.466061921982e-02	2.701831229222e-07	2.341192079196e-07
40.55337            	1.421218395104e-02	2.677387697493e-07	2.333642348063e-07
40.56337            	1.393212598667e-02	2.649101044476e-07	2.323585876450e-07
40.57337            	1.371976209199e-02	2.617669700311e-07	2.311071920191e-07
40.58337            	1.386794695132e-02	2.583896680937e-07	2.296477044113e-07
40.59337            	1.440223872025e-02	2.548469005966e-07	2.279903864159e-07
40.60337            	1.520540770402e-02	2.512171414783e-07	2.261375923317e-07
40.61337            	1.615122886230e-02	2.475441525290e-07	2.241105662549e-07
40.62337            	1.729741962589e-02	2.437647963513e-07	2.218974268959e-07
40.63337            	1.859352851878e-02	2.398173921383e-07	2.195276120587e-07
40.64337            	1.999110322807e-02	2.358722354092e-07	2.170413159160e-07
40.65337            	2.145028575843e-02	2.319790171506e-07	2.144750461073e-07
40.66337            	2.298199147010e-02	2.280076496797e-07	2.118455782835e-07
40.67337            	2.460565543063e-02	2.240453454759e-07	2.091386710254e-07
40.68337            	2.640699382606e-02	2.200420995854e-07	2.063351093446e-07
40.69337            	2.831951223208e-02	2.159436724775e-07	2.034631338686e-07
40.70337            	3.034474633271e-02	2.118157563241e-07	2.005782578925e-07
40.71337            	3.257626766448e-02	2.076954854862e-07	1.976763603736e-07
40.72337            	3.505692396888e-02	2.035698144499e-07	1.947699341883e-07
40.73337            	3.766883456785e-02	1.994846318101e-07	1.918647297050e-07
40.74337            	4.044159515877e-02	1.954605832135e-07	1.889720321485e-07
40.75337            	4.345091565176e-02	1.914929696859e-07	1.860916317477e-07
40.76337            	4.653773393443e-02	1.877902423740e-07	1.832504304163e-07
40.77337            	4.960716287453e-02	1.846140752803e-07	1.804640399769e-07
40.78337            	5.281994243861e-02	1.823735861006e-07	1.778314929465e-07
40.79337            	5.477782718284e-02	1.813209828650e-07	1.753735728665e-07
40.80337            	5.242044724870e-02	1.808881181986e-07	1.730353228450e-07
40.81337            	5.050493362789e-02	1.814415800078e-07	1.716629016833e-07
40.82337            	4.934297097245e-02	1.844811938058e-07	1.738233029732e-07
40.83337            	4.895591887209e-02	1.890427155473e-07	1.767853151263e-07
40.84337            	4.986299994530e-02	1.946355208726e-07	1.799599210131e-07
40.85337            	5.283806807461e-02	2.005745121439e-07	1.832271389666e-07
40.86337            	5.324545731748e-02	2.069163792345e-07	1.865579560898e-07
40.87337            	5.429276094287e-02	2.134960600687e-07	1.899189977693e-07
40.88337            	5.243904924088e-02	2.202979555302e-07	1.932805466959e-07
40.89337            	5.156083884164e-02	2.272021196230e-07	1.966260916887e-07
40.90337            	5.126870804488e-02	2.341044823711e-07	1.999518542009e-07
40.91337            	5.162273368394e-02	2.408768862459e-07	2.032216300650e-07
40.92337            	4.848133597744e-02	2.475328630813e-07	2.064125380924e-07
40.93337            	4.505168496403e-02	2.539437781865e-07	2.095148633486e-07
40.94337            	4.194182421160e-02	2.600742868132e-07	2.125144351388e-07
40.95337            	3.898532347977e-02	2.657377756577e-07	2.154056549568e-07
40.96337            	3.614739438265e-02	2.709486517118e-07	2.181557079311e-07
40.97337            	3.338860105564e-02	2.756683633653e-07	2.207390880326e-07
40.98337            	3.080175423128e-02	2.799358043346e-07	2.231547473364e-07
40.99337            	2.839527095621e-02	2.836388039213e-07	2.253722483927e-07
41.00337            	2.639816361141e-02	2.867714935873e-07	2.274069334565e-07
41.01337            	2.462475300378e-02	2.892890296235e-07	2.292120191585e-07
41.02337            	2.296012630558e-02	2.910763318012e-07	2.307829249546e-07
41.03337            	2.142592343834e-02	2.921687657207e-07	2.320680763542e-07
41.04337            	2.009359094986e-02	2.927902681257e-07	2.331211438183e-07
41.05337            	1.865067191876e-02	2.928537674482e-07	2.339310767593e-07
41.06337            	1.726569720653e-02	2.923689502328e-07	2.344774039741e-07
41.07337            	1.615082552736e-02	2.914139939187e-07	2.346691778228e-07
41.08337            	1.528333950380e-02	2.899760759242e-07	2.345190718084e-07
41.09337            	1.548577302244e-02	2.882270888079e-07	2.340172620379e-07
41.10337            	1.640766577131e-02	2.860288474903e-07	2.331870368168e-07
41.11337            	1.774494800316e-02	2.835846727120e-07	2.320139081690e-07
41.12337            	1.928837414975e-02	2.807326398617e-07	2.304890727530e-07
41.13337            	2.104655548869e-02	2.774979107350e-07	2.287043991282e-07
41.14337            	2.303679561620e-02	2.738511005595e-07	2.266457264845e-07
41.15337            	2.534322304123e-02	2.697370757914e-07	2.243568237157e-07
41.16337            	2.779054476620e-02	2.652332971745e-07	2.218892390544e-07
41.17337            	3.039526424653e-02	2.602751575181e-07	2.192104689217e-07
41.18337            	3.303923081925e-02	2.547535443099e-07	2.163024302547e-07
41.19337            	3.558635599807e-02	2.487156496585e-07	2.131746066263e-07
41.20337            	3.825060132770e-02	2.421874367382e-07	2.098609356542e-07
41.21337            	4.087316116551e-02	2.353791546576e-07	2.063627383745e-07
41.22337            	4.343172113810e-02	2.283164807641e-07	2.026769047449e-07
41.23337            	4.572470511586e-02	2.209203326965e-07	1.988351309934e-07
41.24337            	4.774716552428e-02	2.133078478457e-07	1.948618050799e-07
41.25337            	4.958747671510e-02	2.057025769406e-07	1.907948328259e-07
41.26337            	5.103263893292e-02	1.982930406134e-07	1.866785389213e-07
41.27337            	5.225441201568e-02	1.913186376775e-07	1.825723096086e-07
41.28337            	5.331727484602e-02	1.854869431252e-07	1.786113686058e-07
41.29337            	5.352990643505e-02	1.818342738750e-07	1.749624824542e-07
41.30337            	5.255375891825e-02	1.802533709523e-07	1.718690379960e-07
41.31337            	5.148127721005e-02	1.806783721814e-07	1.713226017681e-07
41.32337            	5.028358241377e-02	1.846806045955e-07	1.743754514914e-07
41.33337            	4.914927159099e-02	1.904962696316e-07	1.781307999280e-07
41.34337            	5.046346949677e-02	1.968366752461e-07	1.820062269555e-07
41.35337            	4.872641110993e-02	2.034295578844e-07	1.858726792155e-07
41.36337            	4.631575495511e-02	2.100583611313e-07	1.896770972048e-07
41.37337            	4.179749224487e-02	2.166324683724e-07	1.933764163179e-07
41.38337            	3.798334850042e-02	2.229553921622e-07	1.969291197107e-07
41.39337            	3.480061075995e-02	2.289101799521e-07	2.003018714728e-07
41.40337            	3.205423076970e-02	2.345497126351e-07	2.034577685569e-07
41.41337            	2.950807434798e-02	2.397002082203e-07	2.063799359542e-07
41.42337            	2.723488273613e-02	2.443034080748e-07	2.090370228594e-07
41.43337            	2.522279263914e-02	2.484332053302e-07	2.114180096962e-07
41.44337            	2.338894329240e-02	2.519572790500e-07	2.135153588796e-07
41.45337            	2.179937770571e-02	2.548044575038e-07	2.153224844435e-07
41.46337            	2.034741038309e-02	2.570241503544e-07	2.168167357452e-07
41.47337            	1.907611364132e-02	2.586332280982e-07	2.179859398720e-07
41.48337            	1.790998979111e-02	2.596020112340e-07	2.188396701872e-07
41.49337            	1.698361282339e-02	2.598604208563e-07	2.193808545034e-07
41.50337            	1.623185824789e-02	2.595117257222e-07	2.196147117389e-07
41.51337            	1.559416429265e-02	2.586188934332e-07	2.195722152897e-07
41.52337            	1.506511926772e-02	2.573534568606e-07	2.192994964943e-07
41.53337            	1.460425210692e-02	2.556428064920e-07	2.188099131857e-07
41.54337            	1.425064607753e-02	2.535677290729e-07	2.181081883265e-07
41.55337            	1.404875153123e-02	2.512016185650e-07	2.171774863040e-07
41.56337            	1.391725747542e-02	2.485258626504e-07	2.160193776588e-07
41.57337            	1.421123521362e-02	2.456154953940e-07	2.146692869606e-07
41.58337            	1.479867864151e-02	2.426392081414e-07	2.131302246972e-07
41.59337            	1.561135697966e-02	2.396030145461e-07	2.113883755947e-07
